COUNTY,Year,Total Dollar Damage,Total Acres Burned,Arson,Campfire,Debris Burning,Elec. Power,Equip. Use,Ltng.,Misc.,P-W-F,Rail- road,Smoking,Undet.,Vehicle,Total Fires,.25 acres or <,.26-9.99 acres,10-99 acres,100-299 acres,300-999 acres,1000-4999 acres,5000 acres or >,Population,Prec_Value,Prec_Rank,Prec_Anomaly,Prec_Mean(1901-2000),MT_Value,MT_Rank,MT_Anomaly,MT_Mean(1901-2000),AT_Value,AT_Rank,AT_Anomaly,AT_Mean(1901-2000),BUILDVALUE,AGRIVALUE,AREA,EAL_VALB,EAL_VALP,EAL_VALA,RESL_SCORE,LTNG_EALS,WFIR_RISKS
Del Norte,2020,0,4,5,4,3,0,0,0,0,0,0,0,1,0,13,10,3,0,0,0,0,0,"27,638",55.96,14,-24.03,79.99,63.5,120,3.2,60.2,53.3,124,2.5,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2019,"5,000",6,3,4,1,1,0,0,0,0,0,0,2,0,11,8,3,0,0,0,0,0,"27,812",79.65,69,-0.34,79.99,61.5,91,1.3,60.2,52.1,101,1.3,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2018,"9,500",4,1,1,0,0,1,0,20,0,0,0,11,2,36,31,5,0,0,0,0,0,"27,740",54.46,11,-25.53,79.99,62.8,118,2.5,60.2,52.9,118,2.1,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2017,"13,002",34,0,2,1,0,0,0,3,0,0,0,6,1,13,11,1,1,0,0,0,0,"27,351",92.56,98,12.57,79.99,61.5,91,1.2,60.2,52.4,109,1.6,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2016,0,105,7,2,1,0,1,1,0,1,0,0,14,1,28,23,4,0,1,0,0,0,"27,382",97.59,109,17.6,79.99,62.2,105,2,60.2,52.9,118,2,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2015,500,6,3,4,4,0,0,1,5,1,0,0,4,0,22,16,6,0,0,0,0,0,"27,190",69.35,43,-10.64,79.99,64.5,127,4.3,60.2,54.7,127,3.9,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2014,"20,075",14,2,7,3,0,0,1,4,1,0,0,8,1,27,15,12,0,0,0,0,0,"27,175",67.16,36,-12.83,79.99,64.9,128,4.7,60.2,54.9,128,4.1,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2013,20,15,1,4,1,0,0,1,1,0,0,0,3,1,12,7,5,0,0,0,0,0,"27,816",35,1,-44.99,79.99,64,126,3.8,60.2,52.9,118,2,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2012,"108,305",122,23,3,3,0,0,1,1,0,0,0,4,0,35,25,5,5,0,0,0,0,"28,190",102.62,115,22.63,79.99,61.8,98,1.5,60.2,51.8,95,0.9,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2011,0,3,2,1,3,1,0,4,0,0,0,0,6,0,17,14,3,0,0,0,0,0,"28,443",67.35,37,-12.64,79.99,61.2,87,1,60.2,51.3,83,0.4,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2010,0,22,6,0,0,0,0,12,0,1,0,0,5,0,24,17,7,0,0,0,0,0,"28,610",99.52,112,19.53,79.99,61.6,94,1.4,60.2,51.9,97,1.1,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
Del Norte,2009,0,24,12,6,4,2,0,10,0,0,0,0,18,0,52,35,16,0,1,0,0,0,"29,114",55.37,12,-24.62,79.99,62.9,119,2.7,60.2,52.4,109,1.5,50.8,6881230916,49767415,1242.095661,13859879.07,0.3823663347,199598.4666,24.35000038,1.930501931,84.18708241
El Dorado,2021,"397,229,208","40,264",8,7,56,19,16,6,15,2,0,4,19,24,176,116,54,5,0,0,0,1,"191,309",42.1,62,-2.54,44.64,67.8,121,2.5,65.3,56.1,124,2.7,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2020,"1,090,562",183,9,9,76,13,17,1,16,5,0,6,28,17,197,119,73,5,0,0,0,0,"191,032",25.9,4,-18.74,44.64,68.1,125,2.8,65.3,56.4,127,3,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2019,"3,041,902",266,14,6,47,10,17,1,15,2,0,3,22,14,151,114,30,7,0,0,0,0,"192,843",60.52,113,15.88,44.64,64.5,34,-0.8,65.3,53.6,74,0.2,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2018,"1,968,103","8,765",4,6,33,22,25,1,39,3,0,0,22,10,165,110,49,3,1,1,0,1,"190,746",40.29,57,-4.35,44.64,67.1,113,1.8,65.3,55.4,122,2.1,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2017,"2,366,816",433,8,1,19,18,31,3,33,4,0,6,24,9,156,106,45,3,2,0,0,0,"188,679",73.52,125,28.88,44.64,66.5,98,1.2,65.3,55.3,121,2,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2016,"231,015",371,27,4,34,15,20,0,11,0,0,1,41,16,169,115,49,4,1,0,0,0,"185,976",53.14,98,8.5,44.64,66.6,102,1.3,65.3,55.2,119,1.9,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2015,"37,127",376,9,4,50,17,19,12,35,5,0,4,38,12,205,138,61,4,2,0,0,0,"184,569",32.49,26,-12.15,44.64,68.1,125,2.8,65.3,56.3,126,3,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2014,"218,451","102,085",3,3,41,11,18,9,32,5,0,4,26,22,174,119,49,4,0,0,1,1,"183,108",39.91,52,-4.73,44.64,68.2,126,2.9,65.3,56.7,128,3.3,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2013,"2,168,563",586,5,5,66,18,24,4,63,8,0,4,18,21,237,170,59,5,3,0,0,0,"181,481",16.06,2,-28.58,44.64,67.3,114,2,65.3,55,116,1.6,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2012,"157,152",297,6,1,41,18,17,32,13,3,0,7,20,11,169,121,42,5,1,0,0,0,"180,575",52.88,97,8.24,44.64,66.6,102,1.3,65.3,54.7,109,1.3,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2011,"55,400",107,2,0,42,18,2,53,7,0,0,1,14,4,143,105,37,1,0,0,0,0,"180,936",41.67,61,-2.97,44.64,64.1,27,-1.2,65.3,52.4,18,-1,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2010,"52,650",134,5,0,36,7,0,37,0,3,0,3,17,1,109,69,38,2,0,0,0,0,"181,058",62.4,116,17.76,44.64,63.9,21,-1.4,65.3,52.7,26,-0.6,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2009,"52,650",109,2,0,45,22,1,49,0,0,0,2,17,5,143,96,42,5,0,0,0,0,"178,447",38.51,48,-6.13,44.64,66.2,90,0.9,65.3,54.2,96,0.9,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
El Dorado,2008,"1,173,350",788,24,0,44,33,0,70,2,2,0,5,30,5,215,138,68,6,3,0,0,0,"177,009",32.98,28,-11.66,44.64,66.7,106,1.4,65.3,54.5,105,1.2,53.4,44612148728,28138890,1804.394292,43033974.58,0.5684386736,3444959.474,67.59999847,77.15572716,99.33184855
Fresno,2021,"192,405",402,24,3,17,14,9,0,8,2,0,1,14,13,105,48,46,11,0,0,0,0,"1,010,453",16.83,52,-2.77,19.6,70.6,127,3.1,67.5,57.7,127,3.3,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2020,"380,024,372","54,468",12,2,8,18,13,1,5,2,0,0,10,5,76,18,47,8,0,0,1,2,"1,007,344",9.62,3,-9.98,19.6,70.5,125,3,67.5,57.6,126,3.2,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2019,"53,530",915,12,2,16,33,17,1,4,2,0,5,8,9,109,39,55,12,3,0,0,0,"999,101",25.12,107,5.52,19.6,68.1,77,0.5,67.5,55.8,102,1.4,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2018,"111,401",423,11,3,30,14,12,0,8,1,0,0,22,3,104,46,46,11,1,0,0,0,"991,950",16.87,53,-2.73,19.6,70.1,123,2.6,67.5,57.4,123,3,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2017,"415,700","14,723",9,7,17,31,8,3,19,1,0,0,28,12,135,52,61,15,3,1,2,1,"985,238",27.16,115,7.56,19.6,69.9,118,2.4,67.5,57.3,122,2.9,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2016,"812,917","13,568",27,1,14,18,5,4,10,0,0,1,20,6,106,56,37,3,7,0,2,1,"976,830",19.6,70,0,19.6,70.1,123,2.6,67.5,57.3,122,2.9,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2015,"11,675",393,35,3,8,12,10,20,7,0,0,1,12,7,115,52,55,7,1,0,0,0,"969,488",12.23,14,-7.37,19.6,70.3,124,2.7,67.5,57.6,126,3.2,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2014,"1,017,700",242,5,2,12,5,4,1,9,0,0,1,13,5,57,25,27,4,1,0,0,0,"960,567",12.44,17,-7.16,19.6,72,128,4.5,67.5,59,128,4.6,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2013,"58,000",509,3,0,8,12,10,5,5,2,0,0,15,4,64,16,41,4,3,0,0,0,"951,514",5.29,1,-14.31,19.6,70.1,123,2.5,67.5,56.8,120,2.4,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2012,"745,291",574,10,1,6,14,3,13,18,0,0,1,19,10,95,25,58,11,1,0,0,0,"945,045",16.34,46,-3.26,19.6,69.8,117,2.2,67.5,56.7,120,2.3,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2011,"109,085","1,319",5,1,13,24,2,38,11,0,0,0,14,2,110,14,74,18,4,0,0,0,"939,406",17.62,59,-1.98,19.6,66.9,34,-0.6,67.5,54.3,55,-0.1,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2010,"302,622",360,2,0,5,7,0,10,0,6,0,1,19,1,51,13,36,1,1,0,0,0,"930,507",29.56,119,9.96,19.6,66.8,32,-0.7,67.5,54.6,71,0.2,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2009,"302,622",51,0,0,10,15,1,21,0,0,0,3,7,2,59,12,42,5,0,0,0,0,"915,267",16.71,50,-2.89,19.6,68.8,100,1.3,67.5,55.9,107,1.5,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Fresno,2008,"237,504","1,823",8,0,19,16,0,34,1,0,0,2,11,5,96,18,71,4,1,1,1,0,"903,133",16.06,44,-3.54,19.6,69.2,114,1.6,67.5,56.2,111,1.8,54.4,160307002371,6586833560,6071.812184,91605933.86,2.916153404,25991408.65,26.63999939,61.74388674,98.34552975
Glenn,2021,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"28,734",19.76,36,-6.12,25.88,75.1,124,3.3,71.8,62.3,125,3,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2020,"4,244,900","34,428",0,0,1,0,2,11,1,0,0,0,0,1,16,2,7,3,1,1,0,2,"28,891",7.22,1,-18.66,25.88,75.9,127,4.1,71.8,62.6,127,3.4,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2019,"160,950",130,0,2,0,1,1,2,1,0,0,0,0,0,7,2,1,4,0,0,0,0,"28,393",39.12,122,13.24,25.88,72.3,83,0.5,71.8,60.4,103,1.1,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2018,"810,500","2,371",0,0,0,1,0,0,2,0,0,0,1,0,4,0,2,1,0,0,1,0,"27,967",18.95,28,-6.93,25.88,74.2,118,2.4,71.8,61,119,1.7,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2017,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,"27,926",28.56,84,2.68,25.88,74.1,116,2.3,71.8,61.4,122,2.1,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2016,0,1,1,0,0,0,1,0,0,0,0,0,1,3,6,4,2,0,0,0,0,0,"27,840",29.61,91,3.73,25.88,73.3,101,1.5,71.8,61.1,121,1.8,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2015,250,3,0,0,0,0,0,0,2,0,0,0,1,3,6,3,0,0,0,0,0,0,"27,753",12.36,6,-13.52,25.88,75.9,127,4.1,71.8,62.6,127,3.3,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2014,100,1,0,0,0,0,0,0,2,0,0,0,2,0,4,2,2,0,0,0,0,0,"27,831",31.68,99,5.8,25.88,76,128,4.2,71.8,63,128,3.7,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2013,"2,500",224,0,0,1,1,2,5,1,0,0,0,4,0,14,8,5,0,1,0,0,0,"27,809",7.59,2,-18.29,25.88,75,123,3.2,71.8,61,119,1.7,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2012,200,5,0,1,0,1,0,0,0,0,0,0,4,0,6,3,3,0,0,0,0,0,"27,851",28.93,86,3.05,25.88,73.6,109,1.8,71.8,60.4,103,1.1,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2011,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,"28,139",22.55,48,-3.33,25.88,71.4,34,-0.4,71.8,58.8,27,-0.5,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2010,"4,000",8,0,0,1,2,0,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,"28,122",36.95,117,11.07,25.88,70.8,19,-1,71.8,59,33,-0.3,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2009,"4,000",4,0,0,0,1,1,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,"28,299",21.43,41,-4.45,25.88,73.5,106,1.7,71.8,60.3,97,1,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Glenn,2008,"10,000",57,0,0,0,2,0,3,0,0,0,0,0,0,5,0,3,2,0,0,0,0,"28,127",21.97,45,-3.91,25.88,73.7,111,1.9,71.8,60.4,103,1.1,59.3,6508933155,721212058,1340.372922,10334938.78,0.3569482328,58236788.63,22.40999985,9.202059202,91.25039771
Humboldt,2021,"254,222",100,12,9,14,7,7,0,4,2,0,0,28,8,91,56,33,2,0,0,0,0,"134,639",52.42,37,-10.97,63.39,65.2,118,2.7,62.5,54.7,116,1.7,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2020,"944,850",183,10,11,15,7,9,2,5,1,0,2,17,12,91,52,36,2,1,0,0,0,"136,204",37.67,6,-25.72,63.39,66.9,126,4.4,62.5,55.8,126,2.9,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2019,"26,701",63,15,13,14,8,4,1,4,0,0,1,20,9,89,66,22,1,0,0,0,0,"135,558",71.48,92,8.09,63.39,64.6,112,2.1,62.5,54.5,113,1.5,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2018,"1,337,883",107,25,3,23,10,9,0,45,0,0,0,59,10,184,127,55,2,0,0,0,0,"136,244",48.62,23,-14.77,63.39,65.4,119,2.9,62.5,54.8,118,1.8,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2017,"14,771",206,11,5,8,14,4,1,10,1,0,1,24,10,89,57,28,4,0,0,0,0,"136,507",76.72,105,13.33,63.39,64.8,115,2.3,62.5,54.8,118,1.9,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2016,"1,595,068",768,12,6,11,10,4,0,20,2,0,0,31,9,105,72,28,4,0,1,0,0,"136,290",79.86,109,16.47,63.39,65.9,124,3.4,62.5,55.8,126,2.8,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2015,"8,783,968","3,655",57,12,16,25,3,55,27,3,0,1,53,10,262,179,69,9,2,2,1,0,"135,102",50.55,29,-12.84,63.39,67.2,128,4.6,62.5,56.5,127,3.5,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2014,"247,101",596,40,17,8,8,4,0,15,0,0,2,30,3,127,74,47,4,1,1,0,0,"134,494",54.59,47,-8.8,63.39,67.2,128,4.7,62.5,56.7,128,3.8,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2013,"48,505",335,33,10,17,3,6,1,13,3,0,2,57,4,149,70,73,5,1,0,0,0,"134,403",21.3,1,-42.09,63.39,65.5,120,3,62.5,54.2,104,1.2,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2012,"43,000",216,15,13,10,3,1,4,9,0,0,0,26,7,88,52,34,1,1,0,0,0,"134,572",74.5,99,11.11,63.39,64.7,113,2.1,62.5,54.1,104,1.1,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2011,"133,938",696,5,1,14,3,0,17,3,0,0,1,32,4,80,43,33,3,0,1,0,0,"135,243",51.17,33,-12.22,63.39,63,75,0.5,62.5,53,53,0.1,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2010,"278,870",250,4,3,5,6,0,26,0,8,0,3,26,0,81,56,24,0,1,0,0,0,"134,611",81.38,113,17.99,63.39,63.3,88,0.8,62.5,53.8,95,0.8,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2009,"278,870",81,1,1,21,7,7,29,0,0,0,2,54,2,124,68,42,11,3,0,0,0,"129,623",43.66,14,-19.73,63.39,64.9,115,2.3,62.5,54.1,104,1.2,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Humboldt,2008,"75,600","1,629",5,2,9,6,47,37,0,0,1,1,32,2,142,68,64,8,1,0,1,0,"128,852",51.18,34,-12.21,63.39,64,96,1.5,62.5,53.3,79,0.4,53,28044882733,222750445,4093.163593,89598217.85,2.22569153,2599627.112,58.36999893,5.727155727,95.29112313
Imperial,2021,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,"179,340",2.49,45,-0.89,3.38,89.6,125,3.2,86.4,75.7,125,3.5,72.2,33548773598,2133059124,4525.876689,92965902.53,3.365354438,3563845.107,3.150000095,2.799227799,58.95641107
Imperial,2020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,"180,182",2.69,52,-0.69,3.38,89.8,127,3.5,86.4,75.4,122,3.2,72.2,33548773598,2133059124,4525.876689,92965902.53,3.365354438,3563845.107,3.150000095,2.799227799,58.95641107
Imperial,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"181,215",3.76,86,0.38,3.38,85.8,33,-0.5,86.4,72.9,76,0.7,72.2,33548773598,2133059124,4525.876689,92965902.53,3.365354438,3563845.107,3.150000095,2.799227799,58.95641107
Imperial,2018,0,"1,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"181,523",2.07,31,-1.31,3.38,88.5,115,2.2,86.4,75.3,121,3.1,72.2,33548773598,2133059124,4525.876689,92965902.53,3.365354438,3563845.107,3.150000095,2.799227799,58.95641107
Imperial,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"181,649",2.82,57,-0.56,3.38,89.7,126,3.4,86.4,76.3,127,4.1,72.2,33548773598,2133059124,4525.876689,92965902.53,3.365354438,3563845.107,3.150000095,2.799227799,58.95641107
Imperial,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"180,179",3.06,67,-0.32,3.38,89.1,121,2.8,86.4,75.5,123,3.3,72.2,33548773598,2133059124,4525.876689,92965902.53,3.365354438,3563845.107,3.150000095,2.799227799,58.95641107
Inyo,2021,"103,400",951,1,4,2,0,2,1,7,1,0,1,5,3,27,18,5,2,1,1,0,0,"18,879",4.61,42,-1.63,6.24,75.8,126,3.1,72.7,63,127,3.4,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2020,4,7,2,0,2,2,0,0,1,0,0,0,8,2,17,10,7,0,0,0,0,0,"18,985",2.99,7,-3.25,6.24,75.8,126,3.1,72.7,62.6,125,3.1,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2019,0,200,0,0,1,0,1,0,1,0,0,0,4,0,7,6,0,0,1,0,0,0,"18,039",10,120,3.76,6.24,72.1,34,-0.6,72.7,60,76,0.5,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2018,"2,000",0,0,2,1,3,0,2,2,0,0,2,6,4,22,18,3,0,0,0,1,0,"17,946",4.52,39,-1.72,6.24,75.4,123,2.7,72.7,62.7,126,3.2,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2017,"5,000",5,0,1,0,2,4,1,2,0,0,0,4,2,16,12,4,0,0,0,0,0,"17,868",7.68,100,1.44,6.24,75.3,122,2.6,72.7,62.6,125,3.1,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2016,350,110,0,2,1,0,1,0,1,1,0,0,9,0,15,9,5,0,1,0,0,0,"17,922",4.91,50,-1.33,6.24,75,117,2.3,72.7,62.3,121,2.7,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2015,"15,819,560","7,002",0,0,0,0,0,0,0,0,0,0,0,0,12,9,2,0,0,0,0,1,"18,108",5.17,54,-1.07,6.24,75.2,120,2.5,72.7,62.4,122,2.8,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2014,"100,000",137,0,0,2,1,1,2,2,2,0,0,7,2,19,13,4,1,1,0,0,0,"18,292",4.68,44,-1.56,6.24,76.8,128,4.1,72.7,63.6,128,4,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2013,"60,350",438,1,0,1,1,0,7,2,0,0,1,8,1,22,15,5,1,0,1,0,0,"18,357",3.52,15,-2.72,6.24,75,117,2.3,72.7,61.8,115,2.2,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2012,0,21,1,3,2,0,1,2,0,0,0,1,8,1,19,10,9,0,0,0,0,0,"18,351",4.06,28,-2.18,6.24,75.8,126,3.1,72.7,62.5,123,3,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2011,"20,007","6,551",2,1,2,3,1,0,0,0,0,1,3,0,13,8,2,0,0,2,0,1,"18,392",3.92,26,-2.32,6.24,73.1,69,0.4,72.7,59.9,73,0.3,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2010,"7,500",2,3,0,1,0,1,1,0,1,0,0,6,1,14,12,2,0,0,0,0,0,"18,542",9.78,118,3.54,6.24,72.7,58,0,72.7,60.1,80,0.6,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2009,"7,500",14,1,2,2,1,0,4,0,0,0,1,5,0,16,8,5,2,0,1,0,0,"17,293",4.28,33,-1.96,6.24,74.2,101,1.5,72.7,61.1,103,1.6,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
Inyo,2008,0,783,0,0,1,1,0,8,0,0,0,0,7,0,17,8,7,1,0,1,0,0,"17,223",5.38,58,-0.86,6.24,74.6,111,1.9,72.7,61.4,110,1.9,59.6,4921874832,12167203,10330.34496,9315613.618,0.2607891791,26755.85599,38.79999924,6.821106821,76.5828826
